timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1662779284061,28,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,28,0
1662779284067,30,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,30,0
1662779284100,38,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,38,0
1662779284100,40,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,40,0
1662779284125,33,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,33,0
1662779284101,65,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,62,0
1662779284148,42,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,42,0
1662779284164,33,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,33,0
1662779284164,54,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,54,0
1662779284168,50,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,50,0
1662779284216,12,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,12,0
1662779284228,11,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,10,0
1662779284265,12,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,12,0
1662779284273,12,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,12,0
1662779284379,12,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,12,0
1662779284401,12,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,12,0
1662779284459,10,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,10,0
1662779284481,11,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,11,0
1662779284492,12,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,12,0
1662779284508,16,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,16,0
1662779284512,19,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,19,0
1662779284534,27,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,27,0
1662779284544,28,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,27,0
1662779284539,39,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,39,0
1662779284568,17,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,17,0
1662779284607,11,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,11,0
1662779284633,19,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,19,0
1662779284638,28,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,28,0
1662779284644,25,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,25,0
1662779284695,12,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,12,0
1662779284703,13,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,13,0
1662779284765,15,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,15,0
1662779284772,16,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,16,0
1662779284800,17,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,17,0
1662779284805,18,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,18,0
1662779284825,12,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,12,0
1662779284837,18,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,18,0
1662779284845,19,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,18,0
1662779284860,13,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,13,0
1662779284893,15,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,14,0
1662779284978,29,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,29,0
1662779284972,43,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,43,0
1662779284996,22,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,22,0
1662779285020,30,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,30,0
1662779285023,28,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,28,0
1662779285040,29,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,28,0
1662779285052,19,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,19,0
1662779285083,10,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,10,0
1662779285102,10,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,10,0
1662779285112,21,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,21,0
1662779285116,28,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,28,0
1662779285125,23,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,23,0
1662779285184,20,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,20,0
1662779285188,20,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,20,0
1662779285237,12,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,12,0
1662779285246,12,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,12,0
1662779285310,17,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,17,0
1662779285316,16,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,16,0
1662779285372,21,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,21,0
1662779285373,24,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,24,0
1662779285395,22,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,22,0
1662779285395,27,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,27,0
1662779285469,16,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,16,0
1662779285474,17,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,17,0
1662779285504,20,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,20,0
1662779285507,23,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,23,0
1662779285525,13,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,13,0
1662779285536,12,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,12,0
1662779285561,10,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,10,0
1662779285629,25,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,25,0
1662779285630,26,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,26,0
1662779285648,30,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,27,0
1662779285655,38,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,38,0
1662779285667,27,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,27,0
1662779285689,18,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,18,0
1662779285701,14,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,14,0
1662779285736,24,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,24,0
1662779285740,26,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,26,0
1662779285746,25,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,24,0
1662779285772,11,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,10,0
1662779285784,10,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,10,0
1662779285816,15,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,15,0
1662779285822,16,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,16,0
1662779285844,12,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,12,0
1662779285852,13,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,13,0
1662779285880,12,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,12,0
1662779285940,24,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,23,0
1662779285948,45,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,45,0
1662779285945,56,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,56,0
1662779285971,67,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,67,0
1662779285966,77,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,77,0
1662779285968,89,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,89,0
1662779285988,80,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,79,0
1662779285982,86,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,86,0
1662779286000,75,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,75,0
1662779286029,70,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,70,0
1662779286038,73,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,72,0
1662779286050,64,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,63,0
1662779286057,67,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,67,0
1662779286095,47,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,47,0
1662779286087,56,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,56,0
1662779286101,47,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,46,0
1662779286144,24,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,24,0
1662779286145,28,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,28,0
1662779286162,28,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,28,0
1662779286168,25,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,25,0
1662779286195,17,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,17,0
1662779286200,17,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,17,0
1662779286224,23,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,23,0
1662779286224,31,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,31,0
1662779286232,37,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,37,0
1662779286245,27,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,27,0
1662779286280,14,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,14,0
1662779286288,14,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,14,0
1662779286396,18,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,17,0
1662779286418,21,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,21,0
1662779286471,10,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,10,0
1662779286497,11,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,11,0
1662779286506,11,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,11,0
1662779286529,20,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,20,0
1662779286533,20,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,20,0
1662779286567,14,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,13,0
1662779286574,31,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,31,0
1662779286582,32,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,32,0
1662779286589,25,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,25,0
1662779286619,12,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,12,0
1662779286655,13,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,13,0
1662779286670,17,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,17,0
1662779286672,22,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,22,0
1662779286714,19,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,18,0
1662779286719,18,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,18,0
1662779286782,11,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,11,0
1662779286793,10,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,10,0
1662779286820,27,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,27,0
1662779286829,19,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,19,0
1662779286840,19,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,19,0
1662779286859,12,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,11,0
1662779286868,19,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,19,0
1662779286877,15,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,15,0
1662779286912,11,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,11,0
1662779287012,12,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,12,0
1662779287020,24,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,24,0
1662779287021,26,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,26,0
1662779287053,22,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,22,0
1662779287053,33,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,32,0
1662779287071,27,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,27,0
1662779287075,30,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,30,0
1662779287095,19,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,19,0
1662779287116,11,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,11,0
1662779287139,38,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,38,0
1662779287148,30,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,30,0
1662779287154,34,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,34,0
1662779287210,19,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,19,0
1662779287208,24,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,24,0
1662779287250,11,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,11,0
1662779287262,10,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,10,0
1662779287329,17,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,17,0
1662779287333,18,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,18,0
1662779287395,15,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,15,0
1662779287401,15,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,15,0
1662779287421,15,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,15,0
1662779287426,16,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,16,0
1662779287487,10,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,10,0
1662779287496,11,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,11,0
1662779287529,26,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,26,0
1662779287530,43,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,43,0
1662779287538,35,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,35,0
1662779287550,32,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,31,0
1662779287572,16,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,16,0
1662779287660,21,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,21,0
1662779287659,26,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,26,0
1662779287681,12,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,12,0
1662779287695,26,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,26,0
1662779287695,31,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,31,0
1662779287711,30,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,30,0
1662779287718,26,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,26,0
1662779287761,11,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,11,0
1662779287772,32,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,32,0
1662779287774,32,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,32,0
1662779287783,33,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,33,0
1662779287795,26,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,26,0
1662779287833,18,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,18,0
1662779287839,17,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,17,0
1662779287858,13,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,13,0
1662779287868,12,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,12,0
1662779287895,10,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,10,0
1662779287969,18,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,18,0
1662779287995,16,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,15,0
1662779288005,19,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,19,0
1662779288040,17,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,16,0
1662779288046,20,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,19,0
1662779288058,17,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,17,0
1662779288073,29,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,29,0
1662779288072,35,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,35,0
1662779288079,34,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,33,0
1662779288104,34,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,34,0
1662779288112,37,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,37,0
1662779288117,49,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,49,0
1662779288129,49,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,49,0
1662779288145,90,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,90,0
1662779288145,96,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,96,0
1662779288150,101,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,101,0
1662779288171,90,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,90,0
1662779288195,110,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,110,0
1662779288179,127,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,127,0
1662779288216,94,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,94,0
1662779288196,132,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,132,0
1662779288218,112,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,112,0
1662779288251,102,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,102,0
1662779288259,102,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,102,0
1662779288275,87,Crear Regla,200,OK,Thread Group 1-63,text,true,,207,100,100,86,0
1662779288274,92,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,92,0
1662779288297,74,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,73,0
1662779288303,71,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,71,0
1662779288416,11,Crear Regla,200,OK,Thread Group 1-61,text,true,,207,100,100,11,0
1662779288440,13,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,13,0
1662779288481,25,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,25,0
1662779288512,27,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,26,0
1662779288523,24,Crear Regla,200,OK,Thread Group 1-62,text,true,,207,100,100,24,0
1662779288554,16,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,16,0
1662779288552,33,Crear Regla,200,OK,Thread Group 1-67,text,true,,207,100,100,33,0
1662779288583,12,Crear Regla,200,OK,Thread Group 1-65,text,true,,207,100,100,12,0
1662779288606,11,Crear Regla,200,OK,Thread Group 1-66,text,true,,207,100,100,11,0
1662779288616,25,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,25,0
1662779288616,27,Crear Regla,200,OK,Thread Group 1-68,text,true,,207,100,100,27,0
1662779288631,19,Crear Regla,200,OK,Thread Group 1-78,text,true,,207,100,100,19,0
1662779288672,11,Crear Regla,200,OK,Thread Group 1-64,text,true,,207,100,100,10,0
1662779288693,19,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,19,0
1662779288695,23,Crear Regla,200,OK,Thread Group 1-74,text,true,,207,100,100,23,0
1662779288738,18,Crear Regla,200,OK,Thread Group 1-84,text,true,,207,100,100,17,0
1662779288735,28,Crear Regla,200,OK,Thread Group 1-69,text,true,,207,100,100,28,0
1662779288797,14,Crear Regla,200,OK,Thread Group 1-73,text,true,,207,100,100,14,0
1662779288809,13,Crear Regla,200,OK,Thread Group 1-70,text,true,,207,100,100,13,0
1662779288852,33,Crear Regla,200,OK,Thread Group 1-72,text,true,,207,100,100,33,0
1662779288852,35,Crear Regla,200,OK,Thread Group 1-75,text,true,,207,100,100,35,0
1662779288862,39,Crear Regla,200,OK,Thread Group 1-82,text,true,,207,100,100,38,0
1662779288874,39,Crear Regla,200,OK,Thread Group 1-79,text,true,,207,100,100,39,0
1662779288895,30,Crear Regla,200,OK,Thread Group 1-77,text,true,,207,100,100,30,0
1662779288892,33,Crear Regla,200,OK,Thread Group 1-83,text,true,,207,100,100,33,0
1662779288929,11,Crear Regla,200,OK,Thread Group 1-76,text,true,,207,100,100,11,0
1662779289029,10,Crear Regla,200,OK,Thread Group 1-71,text,true,,207,100,100,10,0
1662779289045,20,Crear Regla,200,OK,Thread Group 1-81,text,true,,207,100,100,20,0
1662779289049,21,Crear Regla,200,OK,Thread Group 1-90,text,true,,207,100,100,21,0
1662779289079,10,Crear Regla,200,OK,Thread Group 1-89,text,true,,207,100,100,10,0
1662779289090,10,Crear Regla,200,OK,Thread Group 1-80,text,true,,207,100,100,10,0
1662779289100,12,Crear Regla,200,OK,Thread Group 1-91,text,true,,207,100,100,12,0
1662779289109,15,Crear Regla,200,OK,Thread Group 1-94,text,true,,207,100,100,15,0
1662779289116,16,Crear Regla,200,OK,Thread Group 1-96,text,true,,207,100,100,15,0
1662779289130,11,Crear Regla,200,OK,Thread Group 1-85,text,true,,207,100,100,11,0
1662779289182,28,Crear Regla,200,OK,Thread Group 1-92,text,true,,207,100,100,28,0
1662779289182,31,Crear Regla,200,OK,Thread Group 1-86,text,true,,207,100,100,31,0
1662779289191,27,Crear Regla,200,OK,Thread Group 1-93,text,true,,207,100,100,27,0
1662779289232,21,Crear Regla,200,OK,Thread Group 1-2,text,true,,207,100,100,21,0
1662779289232,24,Crear Regla,200,OK,Thread Group 1-87,text,true,,207,100,100,24,0
1662779289266,28,Crear Regla,200,OK,Thread Group 1-5,text,true,,207,100,100,28,0
1662779289275,22,Crear Regla,200,OK,Thread Group 1-97,text,true,,207,100,100,22,0
1662779289348,20,Crear Regla,200,OK,Thread Group 1-9,text,true,,207,100,100,20,0
1662779289354,20,Crear Regla,200,OK,Thread Group 1-88,text,true,,207,100,100,20,0
1662779289417,21,Crear Regla,200,OK,Thread Group 1-10,text,true,,207,100,100,21,0
1662779289416,25,Crear Regla,200,OK,Thread Group 1-99,text,true,,207,100,100,25,0
1662779289437,19,Crear Regla,200,OK,Thread Group 1-6,text,true,,207,100,100,18,0
1662779289446,16,Crear Regla,200,OK,Thread Group 1-95,text,true,,207,100,100,16,0
1662779289498,11,Crear Regla,200,OK,Thread Group 1-100,text,true,,207,100,100,11,0
1662779289512,11,Crear Regla,200,OK,Thread Group 1-4,text,true,,207,100,100,10,0
1662779289555,11,Crear Regla,200,OK,Thread Group 1-98,text,true,,207,100,100,11,0
1662779289573,37,Crear Regla,200,OK,Thread Group 1-13,text,true,,207,100,100,37,0
1662779289573,40,Crear Regla,200,OK,Thread Group 1-3,text,true,,207,100,100,40,0
1662779289582,39,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,39,0
1662779289589,35,Crear Regla,200,OK,Thread Group 1-7,text,true,,207,100,100,35,0
1662779289683,18,Crear Regla,200,OK,Thread Group 1-12,text,true,,207,100,100,17,0
1662779289688,30,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,30,0
1662779289697,25,Crear Regla,200,OK,Thread Group 1-8,text,true,,207,100,100,25,0
1662779289722,16,Crear Regla,200,OK,Thread Group 1-1,text,true,,207,100,100,16,0
1662779289729,16,Crear Regla,200,OK,Thread Group 1-11,text,true,,207,100,100,16,0
1662779289745,26,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,26,0
1662779289745,27,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,27,0
1662779289775,12,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,12,0
1662779289806,29,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,29,0
1662779289810,40,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,40,0
1662779289815,38,Crear Regla,200,OK,Thread Group 1-14,text,true,,207,100,100,38,0
1662779289820,42,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,42,0
1662779289851,30,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,30,0
1662779289858,33,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,33,0
1662779289870,31,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,30,0
1662779289881,24,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,24,0
1662779289907,11,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,11,0
1662779289991,13,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,12,0
1662779290016,27,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,27,0
1662779290028,27,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,27,0
1662779290060,22,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,21,0
1662779290078,49,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,49,0
1662779290066,70,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,70,0
1662779290103,50,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,49,0
1662779290108,54,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,54,0
1662779290115,49,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,49,0
1662779290140,49,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,49,0
1662779290151,42,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,42,0
1662779290178,27,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,26,0
1662779290167,39,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,39,0
1662779290234,13,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,13,0
1662779290244,15,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,14,0
1662779290252,16,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,16,0
1662779290265,17,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,17,0
1662779290304,40,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,40,0
1662779290307,39,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,39,0
1662779290310,40,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,40,0
1662779290328,46,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,46,0
1662779290329,59,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,59,0
1662779290353,65,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,64,0
